2222,Wiekevorst,4.785355899,51.10609,Anvers
2223,Schriek,4.4361161,51.29074,Anvers
2230,Herselt,4.901808003,51.05541,Anvers
2230,Ramsel,4.8336098,51.03247,Anvers
2235,Houtvenne,4.801293265,51.04605,Anvers
2235,Hulshout,4.7885461,51.07539,Anvers
2235,Westmeerbeek,4.8351334,51.06036,Anvers
2240,Massenhoven,4.635692468,51.19902,Anvers
2240,Viersel,4.6503063,51.18727,Anvers
2240,Zandhoven,4.6595103,51.21479,Anvers
2242,Pulderbos,4.70338521,51.22573,Anvers
2243,Pulle,4.697544528,51.20116,Anvers
2250,Olen,4.8597257,51.14386,Anvers
2260,Oevel,4.9053101,51.13776,Anvers
2260,Tongerlo,4.901262278,51.12207,Anvers
2260,Westerlo,4.9168675,51.08669,Anvers
2260,Zoerle-Parwijs,4.8729402,51.08809,Anvers
2270,Herenthout,4.7543972,51.13924,Anvers
2275,Gierle,4.8676797,51.26758,Anvers
2275,Lille,4.8242404,51.23822,Anvers
2275,Poederlee,4.8359528,51.22672,Anvers
2275,Wechelderzande,4.79105827,51.26541,Anvers
2280,Grobbendonk,4.73188443,51.1887,Anvers
2288,Bouwel,4.737061439,51.1621,Anvers
2290,Vorselaar,4.769482,51.20234,Anvers
2300,Turnhout,4.948461,51.32338,Anvers
2310,Rijkevorsel,4.760708,51.3495,Anvers
2320,Hoogstraten,4.744065641,51.39574,Anvers
2321,Meer,4.737254858,51.46092,Anvers
2322,Minderhout,4.807079049,51.43156,Anvers
2323,Wortel,4.808593088,51.39754,Anvers
2328,Meerle,4.8051679,51.47435,Anvers
2330,Merksplas,4.8627541,51.35806,Anvers
2340,Beerse,4.837570452,51.31349,Anvers
2340,Vlimmeren,4.7821797,51.2988,Anvers
2350,Vosselaar,4.8878026,51.31292,Anvers
2360,Oud-Turnhout,4.9817086,51.31783,Anvers
2370,Arendonk,5.0864557,51.32023,Anvers
2380,Ravels,5.019812292,51.38086,Anvers
2381,Weelde,5.018244542,51.41207,Anvers
2382,Poppel,5.048806967,51.45063,Anvers
2387,Baarle-Hertog,4.900405171,51.41275,Anvers
2390,Malle,4.7149828,51.30011,Anvers
2390,Oostmalle,4.7331618,51.30192,Anvers
2390,Westmalle,4.671309521,51.29941,Anvers
2400,Mol,5.1155267,51.18404,Anvers
2430,Eindhout,4.997289028,51.10171,Anvers
2430,Laakdal,5.0073022,51.08027,Anvers
2430,Vorst,5.0188161,51.07901,Anvers
2431,Varendonk,4.9552253,51.08013,Anvers
2431,Veerle,4.98055369,51.0592,Anvers
2440,Geel,4.9903187,51.16108,Anvers
2450,Meerhout,5.0772388,51.13174,Anvers
2460,Kasterlee,4.967812,51.24079,Anvers
2460,Lichtaart,4.903739074,51.23092,Anvers
2460,Tielen,4.8965455,51.24226,Anvers
2470,Retie,5.0843883,51.26759,Anvers
2480,Dessel,5.113243,51.23957,Anvers
2490,Balen,5.193773076,51.1718,Anvers
2491,Olmen,5.164821446,51.13369,Anvers
2500,Koningshooikt,4.603382811,51.09294,Anvers
2500,Lier,4.5696516,51.13107,Anvers
2520,Broechem,4.5967162,51.1814,Anvers
2520,Emblem,4.6047327,51.16258,Anvers
2520,Oelegem,4.5972162,51.21107,Anvers
2520,Ranst,4.563756361,51.19617,Anvers
2530,Boechout,4.510406865,51.15969,Anvers
2531,Vremde,4.5226229,51.17531,Anvers
2540,Hove,4.477387,51.14861,Anvers
2547,Lint,4.4922187,51.12683,Anvers
2550,Kontich,4.4456359,51.13438,Anvers
2550,Waarloos,4.453,51.10527,Anvers
2560,Bevel,4.692287577,51.13643,Anvers
2560,Kessel,4.6393456,51.14453,Anvers
2560,Nijlen,4.670951732,51.16119,Anvers
2570,Duffel,4.5061988,51.09572,Anvers
2580,Beerzel,4.663080741,51.063,Anvers
2580,Putte,4.6310473,51.05708,Anvers
2590,Berlaar,4.664038763,51.10304,Anvers
2590,Gestel,4.66463132,51.12759,Anvers
2600,Berchem,4.431702639,51.19185,Anvers
2610,Wilrijk,4.387630961,51.16385,Anvers
2620,Hemiksem,4.3420555,51.14421,Anvers
2627,Schelle,4.3361875,51.12456,Anvers
2630,Aartselaar,4.3870241,51.1333,Anvers
2640,Mortsel,4.4593335,51.17418,Anvers
2650,Edegem,4.4384284,51.15748,Anvers
2660,Hoboken,4.351150217,51.17578,Anvers
2800,Mechelen,4.4713212,51.02803,Anvers
2800,Walem,4.4568748,51.06579,Anvers
2801,Heffen,4.412476256,51.05194,Anvers
2811,Hombeek,4.421191052,51.01166,Anvers
2811,Leest,4.4150058,51.03506,Anvers
2812,Muizen,4.518299973,51.00832,Anvers
2820,Bonheiden,4.537821778,51.02613,Anvers
2820,Rijmenam,4.5842221,51.00108,Anvers
2830,Blaasveld,4.3723517,51.05652,Anvers
2830,Heindonk,4.4066584,51.06703,Anvers
2830,Tisselt,4.3598407,51.03399,Anvers
2830,Willebroek,4.357232464,51.0627,Anvers
2840,Reet,4.405889959,51.10449,Anvers
2840,Rumst,4.4240472,51.07929,Anvers
2840,Terhagen,4.3993623,51.07828,Anvers
2845,Niel,4.3303396,51.10986,Anvers
2850,Boom,4.3667216,51.08738,Anvers
2860,Sint-Katelijne-Waver,4.511427814,51.06232,Anvers
